home_team,away_team,posteam,side_of_field,yardline_100,down,yrdln,ydsnet,kick_distance,punt_blocked,touchdown,return_touchdown,punt_attempt,return_yards
HOU,OAK,HOU,HOU,85,4,HOU 15,0,42,0,0,0,1,0
HOU,OAK,OAK,OAK,53,4,OAK 47,4,41,0,0,0,1,5
HOU,OAK,HOU,HOU,76,4,HOU 24,7,44,0,0,0,1,4
HOU,OAK,OAK,OAK,60,4,OAK 40,4,47,0,1,1,1,87
HOU,OAK,OAK,OAK,77,4,OAK 23,3,63,0,0,0,1,10
HOU,OAK,OAK,OAK,67,4,OAK 33,24,58,0,0,0,1,10
HOU,OAK,HOU,HOU,75,4,HOU 25,6,60,0,0,0,1,12
HOU,OAK,HOU,HOU,85,4,HOU 15,-5,55,0,0,0,1,11
HOU,OAK,HOU,OAK,48,4,OAK 48,8,NA,0,0,0,1,0
HOU,OAK,HOU,HOU,54,4,HOU 46,26,NA,0,0,0,1,0
HOU,OAK,OAK,OAK,72,4,OAK 28,8,48,0,0,0,1,7
HOU,OAK,OAK,OAK,78,4,OAK 22,2,39,0,0,0,1,0
HOU,OAK,OAK,OAK,75,4,OAK 25,4,45,0,0,0,1,0
HOU,OAK,HOU,HOU,70,4,HOU 30,0,54,0,0,0,1,0
HOU,OAK,OAK,OAK,80,4,OAK 20,4,44,0,0,0,1,0
CHI,BAL,CHI,CHI,65,4,CHI 35,15,35,0,0,0,1,4
CHI,BAL,CHI,CHI,76,4,CHI 24,4,51,0,0,0,1,3
CHI,BAL,CHI,CHI,63,4,CHI 37,4,43,0,0,0,1,0
CHI,BAL,BAL,CHI,49,4,CHI 49,31,NA,0,0,0,1,0
CHI,BAL,CHI,CHI,74,4,CHI 26,0,46,0,0,0,1,0
CHI,BAL,CHI,BAL,42,4,BAL 42,19,29,0,0,0,1,0
CHI,BAL,BAL,BAL,78,4,BAL 22,9,51,0,0,0,1,0
CHI,BAL,BAL,BAL,81,4,BAL 19,9,51,0,0,0,1,0
CHI,BAL,CHI,BAL,44,4,BAL 44,26,28,0,0,0,1,0
CHI,BAL,BAL,CHI,46,4,CHI 46,18,26,0,0,0,1,0
CIN,CLE,CIN,CIN,80,4,CIN 20,0,66,0,0,0,1,0
CIN,CLE,CLE,CLE,83,4,CLE 17,3,48,0,0,0,1,0
CIN,CLE,CIN,CIN,56,4,CIN 44,9,36,0,0,0,1,0
CIN,CLE,CIN,CIN,61,4,CIN 39,4,47,0,0,0,1,6
CIN,CLE,CLE,CLE,71,4,CLE 29,9,9,0,0,0,1,0
CIN,CLE,CLE,CLE,79,4,CLE 21,1,41,0,0,0,1,8
CIN,CLE,CIN,CIN,51,4,CIN 49,3,41,0,0,0,1,0
CIN,CLE,CLE,CLE,84,4,CLE 16,5,52,0,0,0,1,4
CIN,CLE,CIN,CIN,71,4,CIN 29,3,55,0,0,0,1,8
CIN,CLE,CLE,CLE,79,4,CLE 21,-3,38,0,0,0,1,27
CIN,CLE,CIN,CIN,60,4,CIN 40,6,39,0,0,0,1,0
CIN,CLE,CIN,CLE,40,4,CLE 40,40,NA,0,0,0,1,0
CIN,CLE,CIN,CLE,42,4,CLE 42,6,30,0,0,0,1,0
CIN,CLE,CLE,CLE,91,4,CLE 9,-3,43,0,0,0,1,0
CIN,CLE,CIN,CIN,89,4,CIN 11,7,54,0,0,0,1,11
MIA,SD,SD,SD,66,4,SD 34,14,49,0,0,0,1,0
MIA,SD,MIA,MIA,66,4,MIA 34,17,46,0,0,0,1,21
MIA,SD,SD,MIA,46,4,MIA 46,35,NA,0,0,0,1,0
MIA,SD,MIA,MIA,73,4,MIA 27,7,53,0,0,0,1,13
MIA,SD,MIA,MIA,66,4,MIA 34,8,49,0,0,0,1,0
MIA,SD,SD,SD,89,4,SD 11,-6,49,0,0,0,1,0
MIA,SD,SD,MIA,36,4,MIA 36,44,30,0,0,0,1,0
MIA,SD,MIA,MIA,66,4,MIA 34,28,61,0,0,0,1,12
NYG,GB,NYG,NYG,59,4,NYG 41,21,NA,0,0,0,1,0
NYG,GB,GB,GB,78,4,GB 22,2,52,0,0,0,1,32
NYG,GB,GB,GB,74,4,GB 26,6,52,0,0,0,1,0
NYG,GB,GB,NYG,48,4,NYG 48,31,35,0,0,0,1,0
NYG,GB,NYG,NYG,80,4,NYG 20,7,56,0,0,0,1,13
NYG,GB,NYG,NYG,85,4,NYG 15,-4,52,0,0,0,1,7
NYG,GB,GB,GB,71,4,GB 29,9,41,0,0,0,1,0
NYG,GB,NYG,NYG,54,4,NYG 46,16,37,0,0,0,1,0
NYG,GB,NYG,NYG,79,4,NYG 21,7,61,0,0,0,1,14
SEA,MIN,SEA,SEA,82,4,SEA 18,2,46,0,0,0,1,0
SEA,MIN,MIN,MIN,63,4,MIN 37,1,43,0,0,0,1,2
SEA,MIN,SEA,SEA,70,4,SEA 30,-5,45,0,0,0,1,0
SEA,MIN,MIN,MIN,57,4,MIN 43,8,42,0,0,0,1,11
SEA,MIN,SEA,MIN,46,4,MIN 46,28,39,0,0,0,1,0
SEA,MIN,MIN,MIN,57,4,MIN 43,36,42,0,0,0,1,4
SEA,MIN,SEA,SEA,56,4,SEA 44,25,36,0,0,0,1,0
SEA,MIN,SEA,SEA,82,4,SEA 18,8,42,0,0,0,1,0
NO,SF,SF,SF,74,4,SF 26,6,55,0,0,0,1,5
NO,SF,NO,NO,58,4,NO 42,18,42,0,0,0,1,0
NO,SF,SF,SF,63,4,SF 37,6,54,0,0,0,1,0
NO,SF,NO,NO,83,4,NO 17,8,53,0,0,0,1,12
NO,SF,SF,SF,58,4,SF 42,0,55,0,0,0,1,0
NO,SF,SF,NO,48,4,NO 48,32,37,0,0,0,1,0
NO,SF,NO,NO,75,4,NO 25,5,59,0,0,0,1,11
NO,SF,SF,SF,68,4,SF 32,12,46,0,0,0,1,0
NO,SF,SF,SF,79,4,SF 21,1,51,0,0,0,1,0
NO,SF,SF,SF,73,4,SF 27,7,48,0,0,0,1,0
DEN,KC,KC,KC,82,4,KC 18,-2,47,0,0,0,1,12
DEN,KC,KC,KC,71,4,KC 29,9,45,0,0,0,1,1
DEN,KC,DEN,DEN,64,4,DEN 36,9,41,0,0,0,1,13
DEN,KC,KC,KC,60,4,KC 40,4,57,0,0,0,1,0
DEN,KC,DEN,DEN,79,4,DEN 21,1,46,0,0,0,1,4
DEN,KC,KC,KC,60,4,KC 40,3,NA,0,0,0,1,0
DEN,KC,DEN,DEN,76,4,DEN 24,4,48,0,0,0,1,7
DEN,KC,KC,KC,55,4,KC 45,10,NA,0,0,0,1,0
DEN,KC,DEN,DEN,66,4,DEN 34,14,54,0,0,0,1,1
DEN,KC,KC,KC,84,4,KC 16,3,53,0,0,0,1,4
DEN,KC,KC,DEN,41,4,DEN 41,51,NA,0,0,0,1,0
DEN,KC,DEN,DEN,68,4,DEN 32,12,46,0,0,0,1,8
DEN,KC,DEN,DEN,60,4,DEN 40,-6,40,0,0,0,1,0
CAR,NE,CAR,CAR,79,4,CAR 21,1,50,0,0,0,1,0
CAR,NE,NE,CAR,44,4,CAR 44,26,34,0,0,0,1,0
CAR,NE,CAR,CAR,85,4,CAR 15,-5,37,0,0,0,1,13
ATL,NO,NO,NO,77,4,NO 23,3,53,0,0,0,1,0
ATL,NO,NO,NO,71,4,NO 29,9,56,0,0,0,1,10
ATL,NO,ATL,ATL,55,4,ATL 45,20,41,0,0,0,1,0
ATL,NO,ATL,ATL,69,4,ATL 31,11,45,0,0,0,1,0
ATL,NO,NO,NO,51,4,NO 49,25,NA,0,0,0,1,0
ATL,NO,ATL,ATL,72,4,ATL 28,8,50,0,0,0,1,0
ATL,NO,NO,ATL,47,4,ATL 47,40,38,0,0,0,1,0
DET,TB,DET,DET,85,4,DET 15,-2,52,0,0,0,1,0
DET,TB,TB,TB,65,4,TB 35,2,47,0,0,0,1,42
DET,TB,TB,TB,64,4,TB 36,-3,29,0,0,0,1,0
DET,TB,DET,DET,63,4,DET 37,17,43,0,0,0,1,17
DET,TB,TB,TB,87,4,TB 13,-7,56,0,0,0,1,0
DET,TB,TB,TB,63,4,TB 37,4,43,0,0,0,1,0
DET,TB,TB,TB,75,4,TB 25,8,43,0,0,0,1,0
DET,TB,DET,DET,59,4,DET 41,9,56,0,0,0,1,2
GB,MIN,GB,GB,84,4,GB 16,-6,44,0,0,0,1,0
GB,MIN,MIN,MIN,57,4,MIN 43,3,44,0,0,0,1,0
GB,MIN,GB,GB,61,4,GB 39,19,42,0,0,0,1,0
GB,MIN,GB,MID,50,4,MID 50,5,48,0,0,0,1,0
GB,MIN,GB,GB,77,4,GB 23,3,40,0,0,0,1,0
GB,MIN,MIN,MIN,60,4,MIN 40,0,38,0,0,0,1,0
GB,MIN,GB,GB,78,4,GB 22,0,37,0,0,0,1,0
GB,MIN,GB,MIN,40,4,MIN 40,40,36,0,0,0,1,0
GB,MIN,MIN,MIN,55,4,MIN 45,22,39,0,0,0,1,8
GB,MIN,MIN,MIN,81,4,MIN 19,-2,50,0,0,0,1,0
GB,MIN,MIN,MIN,56,4,MIN 44,14,40,0,0,0,1,0
GB,MIN,GB,GB,79,4,GB 21,1,40,0,0,0,1,0
GB,MIN,MIN,MIN,56,4,MIN 44,5,46,0,0,0,1,0
GB,MIN,GB,GB,73,4,GB 27,17,39,0,0,0,1,0
HOU,JAC,HOU,HOU,75,4,HOU 25,6,41,0,0,0,1,0
HOU,JAC,JAC,HOU,45,4,HOU 45,21,28,0,0,0,1,0
HOU,JAC,HOU,HOU,76,4,HOU 24,7,46,0,0,0,1,0
HOU,JAC,JAC,MID,50,4,MID 50,20,36,0,0,0,1,2
HOU,JAC,HOU,HOU,78,4,HOU 22,6,53,0,0,0,1,0
HOU,JAC,JAC,JAC,93,4,JAC 7,-18,55,0,0,0,1,12
HOU,JAC,HOU,JAC,43,4,JAC 43,7,28,0,0,0,1,0
HOU,JAC,HOU,HOU,80,4,HOU 20,0,42,0,0,0,1,2
HOU,JAC,JAC,HOU,46,4,HOU 46,14,NA,0,0,0,1,0
HOU,JAC,JAC,JAC,55,4,JAC 45,5,35,0,0,0,1,5
HOU,JAC,HOU,HOU,66,4,HOU 34,9,53,0,0,0,1,10
HOU,JAC,HOU,HOU,75,4,HOU 25,18,51,0,0,0,1,2
HOU,JAC,JAC,JAC,59,4,JAC 41,15,NA,0,0,0,1,0
KC,SD,KC,KC,64,4,KC 36,18,41,0,0,0,1,0
KC,SD,SD,SD,68,4,SD 32,9,48,0,0,0,1,2
KC,SD,KC,KC,92,4,KC 8,-4,47,0,0,0,1,0
KC,SD,SD,KC,35,4,KC 35,35,29,0,0,0,1,0
KC,SD,KC,KC,60,4,KC 40,34,42,0,0,0,1,0
KC,SD,SD,SD,80,4,SD 20,2,39,0,0,0,1,13
KC,SD,SD,SD,57,4,SD 43,3,36,0,0,0,1,1
KC,SD,KC,KC,64,4,KC 36,0,48,0,0,0,1,5
KC,SD,SD,SD,75,4,SD 25,4,48,0,0,0,1,18
MIA,CAR,MIA,MIA,81,4,MIA 19,-12,64,0,0,0,1,41
MIA,CAR,CAR,CAR,73,4,CAR 27,7,52,0,0,0,1,20
MIA,CAR,MIA,CAR,43,4,CAR 43,6,35,0,0,0,1,0
MIA,CAR,CAR,CAR,71,4,CAR 29,21,52,0,0,0,1,2
MIA,CAR,CAR,CAR,83,4,CAR 17,-3,72,0,0,0,1,9
MIA,CAR,MIA,MIA,52,4,MIA 48,38,46,0,0,0,1,0
MIA,CAR,CAR,CAR,94,4,CAR 6,0,58,0,0,0,1,7
MIA,CAR,MIA,MIA,66,4,MIA 34,24,57,0,0,0,1,0
MIA,CAR,CAR,CAR,88,4,CAR 12,3,49,0,0,0,1,11
MIA,CAR,MIA,CAR,45,4,CAR 45,5,35,0,0,0,1,0
MIA,CAR,CAR,CAR,70,4,CAR 30,20,61,0,0,0,1,14
MIA,CAR,CAR,CAR,69,4,CAR 31,-12,53,0,0,0,1,8
MIA,CAR,MIA,MIA,54,4,MIA 46,22,NA,0,0,0,1,0
CLE,PIT,PIT,PIT,62,4,PIT 38,22,NA,0,0,0,1,0
CLE,PIT,CLE,PIT,42,4,PIT 42,39,NA,0,0,0,1,0
CLE,PIT,PIT,PIT,88,4,PIT 12,8,NA,0,0,0,1,0
CLE,PIT,CLE,PIT,44,4,PIT 44,9,NA,0,0,0,1,0
CLE,PIT,PIT,CLE,46,4,CLE 46,44,NA,0,0,0,1,0
CLE,PIT,CLE,CLE,73,4,CLE 27,14,NA,0,0,0,1,NA
CLE,PIT,CLE,CLE,71,4,CLE 29,9,NA,0,0,0,1,0
CLE,PIT,PIT,PIT,53,4,PIT 47,11,NA,0,0,0,1,NA
CLE,PIT,CLE,CLE,78,4,CLE 22,4,NA,0,0,0,1,NA
CLE,PIT,PIT,CLE,29,4,CLE 29,27,NA,0,0,0,1,0
CLE,PIT,PIT,CLE,36,4,CLE 36,8,NA,0,0,0,1,0
CLE,PIT,PIT,CLE,39,4,CLE 39,7,NA,0,0,0,1,0
STL,CHI,CHI,STL,48,4,STL 48,34,36,0,0,0,1,0
STL,CHI,STL,STL,83,4,STL 17,5,51,0,0,0,1,0
STL,CHI,CHI,CHI,87,4,CHI 13,-7,44,0,0,0,1,0
STL,CHI,CHI,CHI,58,4,CHI 42,35,41,0,0,0,1,1
STL,CHI,STL,STL,84,4,STL 16,-2,46,0,0,0,1,0
BAL,NYJ,NYJ,NYJ,67,4,NYJ 33,9,51,0,0,0,1,0
BAL,NYJ,BAL,BAL,82,4,BAL 18,2,61,0,0,0,1,16
BAL,NYJ,NYJ,NYJ,75,4,NYJ 25,6,67,0,0,0,1,0
BAL,NYJ,NYJ,NYJ,72,4,NYJ 28,-1,51,0,0,0,1,19
BAL,NYJ,NYJ,NYJ,66,4,NYJ 34,-2,50,0,0,0,1,0
BAL,NYJ,BAL,BAL,66,4,BAL 34,9,64,0,0,0,1,0
BAL,NYJ,NYJ,NYJ,94,4,NYJ 6,4,47,0,0,0,1,20
BAL,NYJ,NYJ,NYJ,65,4,NYJ 35,16,48,0,0,0,1,37
BAL,NYJ,BAL,NYJ,40,4,NYJ 40,-9,NA,0,0,0,1,0
BAL,NYJ,NYJ,NYJ,86,4,NYJ 14,-6,46,0,0,0,1,11
BAL,NYJ,BAL,NYJ,47,4,NYJ 47,2,31,0,0,0,1,0
BAL,NYJ,NYJ,NYJ,84,4,NYJ 16,0,51,0,0,0,1,21
BAL,NYJ,BAL,NYJ,47,4,NYJ 47,14,37,0,0,0,1,0
BAL,NYJ,BAL,BAL,67,4,BAL 33,13,40,0,0,0,1,10
OAK,TEN,OAK,OAK,76,4,OAK 24,2,54,0,0,0,1,0
OAK,TEN,TEN,OAK,37,4,OAK 37,51,28,0,0,0,1,0
OAK,TEN,OAK,OAK,67,4,OAK 33,5,41,0,0,0,1,0
OAK,TEN,TEN,TEN,77,4,TEN 23,-5,44,0,0,0,1,12
OAK,TEN,TEN,TEN,72,4,TEN 28,8,49,0,0,0,1,0
OAK,TEN,TEN,TEN,62,4,TEN 38,0,42,0,0,0,1,6
ARI,IND,IND,IND,75,4,IND 25,5,41,0,0,0,1,0
ARI,IND,IND,IND,80,4,IND 20,0,38,0,0,0,1,0
ARI,IND,IND,IND,78,4,IND 22,6,45,0,0,0,1,0
ARI,IND,ARI,IND,47,4,IND 47,20,35,0,0,0,1,0
ARI,IND,IND,IND,83,4,IND 17,5,45,0,0,0,1,11
ARI,IND,IND,IND,71,4,IND 29,-2,54,0,0,0,1,12
ARI,IND,ARI,ARI,53,4,ARI 47,18,37,0,0,0,1,0
NYG,DAL,DAL,DAL,52,4,DAL 48,16,42,0,0,0,1,0
NYG,DAL,NYG,NYG,78,4,NYG 22,12,68,0,0,0,1,0
NYG,DAL,DAL,DAL,63,4,DAL 37,27,51,0,0,0,1,0
NYG,DAL,NYG,NYG,97,4,NYG 3,-9,47,0,0,0,1,-4
NYG,DAL,DAL,DAL,70,4,DAL 30,16,37,0,0,0,1,0
NYG,DAL,NYG,NYG,59,4,NYG 41,8,46,0,0,0,1,10
NYG,DAL,DAL,DAL,73,4,DAL 27,4,44,0,0,0,1,0
NYG,DAL,DAL,NYG,47,4,NYG 47,26,NA,0,0,0,1,0
NYG,DAL,NYG,NYG,84,4,NYG 16,-4,45,0,0,0,1,2
NYG,DAL,DAL,DAL,57,4,DAL 43,2,41,0,0,0,1,0
NYG,DAL,NYG,NYG,75,4,NYG 25,9,67,0,0,0,1,7
NYG,DAL,DAL,DAL,87,4,DAL 13,5,51,0,0,0,1,16
NE,DEN,DEN,DEN,61,4,DEN 39,19,37,0,0,0,1,0
NE,DEN,NE,NE,52,4,NE 48,19,NA,0,0,0,1,0
NE,DEN,DEN,DEN,58,4,DEN 42,22,49,0,0,0,1,8
NE,DEN,NE,NE,57,4,NE 43,23,27,0,0,0,1,0
NE,DEN,DEN,DEN,53,4,DEN 47,17,45,0,0,0,1,0
NE,DEN,NE,NE,85,4,NE 15,7,43,0,0,0,1,0
NE,DEN,DEN,DEN,66,4,DEN 34,19,42,0,0,0,1,11
NE,DEN,DEN,DEN,78,4,DEN 22,2,45,0,0,0,1,20
NE,DEN,NE,NE,71,4,NE 29,9,50,0,0,0,1,12
NE,DEN,DEN,DEN,56,4,DEN 44,11,45,0,0,0,1,0
NE,DEN,DEN,DEN,58,4,DEN 42,22,40,0,0,0,1,0
NE,DEN,NE,NE,63,4,NE 37,19,51,0,0,0,1,1
NE,DEN,DEN,NE,42,4,NE 42,45,22,0,0,0,1,0
NE,DEN,NE,NE,57,4,NE 43,23,44,0,0,0,1,0
WAS,SF,WAS,WAS,75,4,WAS 25,4,44,0,0,0,1,0
WAS,SF,SF,SF,55,4,SF 45,14,NA,0,0,0,1,0
WAS,SF,WAS,WAS,71,4,WAS 29,9,44,0,0,0,1,4
WAS,SF,SF,SF,67,4,SF 33,12,58,0,0,0,1,13
WAS,SF,WAS,WAS,78,4,WAS 22,0,51,0,0,0,1,11
WAS,SF,SF,SF,68,4,SF 32,5,48,0,0,0,1,0
WAS,SF,WAS,WAS,87,4,WAS 13,-6,49,0,0,0,1,17
WAS,SF,WAS,WAS,63,4,WAS 37,3,42,0,0,0,1,40
WAS,SF,WAS,WAS,88,4,WAS 12,-9,43,0,0,0,1,0
WAS,SF,WAS,WAS,79,4,WAS 21,1,42,0,0,0,1,0
WAS,SF,SF,MID,50,4,MID 50,13,35,0,0,0,1,0
DET,GB,GB,GB,60,4,GB 40,30,50,0,0,0,1,1
DET,GB,GB,MID,50,4,MID 50,1,35,0,0,0,1,0
DET,GB,GB,GB,84,4,GB 16,-4,52,0,0,0,1,35
DET,GB,GB,GB,88,4,GB 12,-8,51,0,0,0,1,0
DET,GB,GB,GB,80,4,GB 20,-1,48,0,0,0,1,5
DET,GB,DET,GB,38,4,GB 38,27,33,0,0,0,1,0
DET,GB,GB,GB,81,4,GB 19,-1,51,0,0,0,1,5
DAL,OAK,DAL,DAL,75,4,DAL 25,5,58,0,0,0,1,5
DAL,OAK,OAK,OAK,65,4,OAK 35,13,54,0,0,0,1,-4
DAL,OAK,DAL,DAL,62,4,DAL 38,31,50,0,0,0,1,9
DAL,OAK,OAK,DAL,45,4,DAL 45,34,NA,0,0,0,1,0
DAL,OAK,DAL,OAK,45,4,OAK 45,35,39,0,0,0,1,0
DAL,OAK,DAL,DAL,80,4,DAL 20,0,44,0,0,0,1,14
DAL,OAK,OAK,OAK,55,4,OAK 45,25,47,0,0,0,1,5
DAL,OAK,OAK,OAK,81,4,OAK 19,-5,60,0,0,0,1,14
DAL,OAK,OAK,OAK,73,4,OAK 27,6,59,0,0,0,1,12
DAL,OAK,DAL,DAL,77,4,DAL 23,-3,47,0,0,0,1,14
BAL,PIT,PIT,PIT,74,4,PIT 26,6,56,0,0,0,1,11
BAL,PIT,PIT,BAL,37,4,BAL 37,42,26,0,0,0,1,0
BAL,PIT,BAL,PIT,41,4,PIT 41,48,26,0,0,0,1,0
BAL,PIT,PIT,PIT,63,4,PIT 37,9,48,0,0,0,1,0
BAL,PIT,PIT,PIT,72,4,PIT 28,7,44,0,0,0,1,8
IND,TEN,TEN,IND,39,4,IND 39,4,27,0,0,0,1,0
IND,TEN,TEN,TEN,64,4,TEN 36,21,44,0,0,0,1,18
IND,TEN,TEN,TEN,56,4,TEN 44,17,50,0,0,0,1,11
IND,TEN,IND,IND,82,4,IND 18,1,52,0,0,0,1,0
IND,TEN,TEN,IND,46,4,IND 46,24,30,0,0,0,1,0
IND,TEN,IND,IND,73,4,IND 27,11,56,0,0,0,1,10
IND,TEN,IND,IND,95,4,IND 5,-14,60,0,0,0,1,33
IND,TEN,IND,TEN,42,4,TEN 42,6,29,0,0,0,1,0
IND,TEN,TEN,TEN,58,4,TEN 42,29,38,0,0,0,1,0
IND,TEN,IND,IND,70,4,IND 30,3,30,0,0,0,1,0
IND,TEN,TEN,IND,41,4,IND 41,19,33,0,0,0,1,0
CLE,JAC,JAC,JAC,62,4,JAC 38,18,NA,0,0,0,1,NA
CLE,JAC,CLE,CLE,54,4,CLE 46,26,NA,0,0,0,1,0
CLE,JAC,JAC,CLE,43,4,CLE 43,30,NA,0,0,0,1,0
CLE,JAC,CLE,CLE,55,4,CLE 45,-8,NA,0,0,0,1,0
CLE,JAC,JAC,MID,50,4,MID 50,30,NA,0,0,0,1,0
CLE,JAC,CLE,CLE,68,4,CLE 32,17,NA,0,0,0,1,0
CLE,JAC,JAC,JAC,66,4,JAC 34,2,NA,0,0,0,1,NA
CLE,JAC,JAC,JAC,83,4,JAC 17,-3,NA,0,0,0,1,NA
CLE,JAC,JAC,CLE,49,4,CLE 49,8,NA,0,0,0,1,0
CLE,JAC,CLE,MID,50,4,MID 50,30,NA,0,0,0,1,0
CLE,JAC,JAC,CLE,49,4,CLE 49,36,NA,0,0,0,1,0
CAR,TB,CAR,CAR,79,4,CAR 21,5,47,0,0,0,1,0
CAR,TB,TB,TB,80,4,TB 20,0,48,0,0,0,1,6
CAR,TB,CAR,CAR,71,4,CAR 29,9,55,0,0,0,1,0
CAR,TB,TB,TB,94,4,TB 6,-14,54,0,0,0,1,11
CAR,TB,TB,TB,73,4,TB 27,0,52,0,0,0,1,8
CAR,TB,TB,TB,81,4,TB 19,-1,36,0,0,0,1,0
CAR,TB,CAR,CAR,56,4,CAR 44,-1,36,0,0,0,1,0
MIN,CHI,MIN,MIN,68,4,MIN 32,4,41,0,0,0,1,0
MIN,CHI,CHI,CHI,74,4,CHI 26,9,48,0,0,0,1,13
MIN,CHI,MIN,MIN,68,4,MIN 32,-7,55,0,0,0,1,8
MIN,CHI,CHI,CHI,68,4,CHI 32,11,43,0,0,0,1,0
MIN,CHI,MIN,MIN,86,4,MIN 14,-1,52,0,0,0,1,0
MIN,CHI,MIN,CHI,49,4,CHI 49,17,37,0,0,0,1,0
MIN,CHI,CHI,MIN,48,4,MIN 48,40,38,0,0,0,1,0
MIN,CHI,MIN,MIN,66,4,MIN 34,14,42,0,0,0,1,0
MIN,CHI,CHI,MIN,44,4,MIN 44,32,29,0,0,0,1,0
MIN,CHI,MIN,MIN,51,4,MIN 49,29,37,0,0,0,1,0
MIN,CHI,CHI,MIN,38,4,MIN 38,48,27,0,0,0,1,0
MIN,CHI,CHI,MIN,41,4,MIN 41,9,32,0,0,0,1,0
MIN,CHI,CHI,CHI,54,4,CHI 46,17,32,0,0,0,1,0
HOU,NE,HOU,NE,39,4,NE 39,17,32,0,0,0,1,0
HOU,NE,NE,NE,89,4,NE 11,4,47,0,0,0,1,6
HOU,NE,NE,NE,51,4,NE 49,34,NA,0,0,0,1,0
HOU,NE,HOU,HOU,71,4,HOU 29,9,55,0,0,0,1,11
HOU,NE,HOU,HOU,80,4,HOU 20,0,47,0,0,0,1,0
HOU,NE,NE,HOU,39,4,HOU 39,3,34,0,0,0,1,0
PHI,ARI,PHI,PHI,51,4,PHI 49,1,40,0,0,0,1,0
PHI,ARI,ARI,ARI,53,4,ARI 47,36,35,0,0,0,1,0
PHI,ARI,PHI,PHI,52,4,PHI 48,30,43,0,0,0,1,3
PHI,ARI,ARI,ARI,54,4,ARI 46,34,52,0,0,0,1,0
PHI,ARI,PHI,PHI,75,4,PHI 25,23,48,0,0,0,1,0
PHI,ARI,ARI,ARI,67,4,ARI 33,11,48,0,0,0,1,3
PHI,ARI,PHI,PHI,86,4,PHI 14,-15,69,0,0,0,1,0
PHI,ARI,PHI,ARI,46,4,ARI 46,5,35,0,0,0,1,0
PHI,ARI,ARI,ARI,89,4,ARI 11,0,43,0,0,0,1,0
PHI,ARI,PHI,PHI,55,4,PHI 45,9,39,0,0,0,1,0
PHI,ARI,ARI,ARI,79,4,ARI 21,5,53,0,0,0,1,8
PHI,ARI,PHI,PHI,55,4,PHI 45,11,41,0,0,0,1,0
PHI,ARI,PHI,PHI,53,4,PHI 47,16,43,0,0,0,1,0
NYJ,MIA,NYJ,NYJ,71,4,NYJ 29,-2,38,0,0,0,1,0
NYJ,MIA,NYJ,MIA,48,4,MIA 48,9,38,0,0,0,1,0
NYJ,MIA,NYJ,NYJ,68,4,NYJ 32,9,50,0,0,0,1,25
NYJ,MIA,NYJ,NYJ,97,4,NYJ 3,2,50,0,0,0,1,-1
NYJ,MIA,NYJ,NYJ,81,4,NYJ 19,4,46,0,0,0,1,8
NYJ,MIA,MIA,MIA,62,4,MIA 38,5,37,0,0,0,1,0
NYJ,MIA,NYJ,NYJ,86,4,NYJ 14,-14,51,0,0,0,1,7
NYJ,MIA,MIA,MIA,52,4,MIA 48,6,38,0,0,0,1,0
NYJ,MIA,NYJ,NYJ,82,4,NYJ 18,4,43,0,0,0,1,0
NYJ,MIA,MIA,MIA,61,4,MIA 39,19,53,0,0,0,1,6
BUF,ATL,ATL,BUF,48,4,BUF 48,2,33,0,0,0,1,0
BUF,ATL,ATL,ATL,87,4,ATL 13,-7,53,0,0,0,1,3
BUF,ATL,BUF,BUF,66,4,BUF 34,14,44,0,0,0,1,10
BUF,ATL,ATL,ATL,57,4,ATL 43,21,42,0,0,0,1,17
BUF,ATL,BUF,BUF,76,4,BUF 24,-4,43,0,0,0,1,0
BUF,ATL,BUF,BUF,77,4,BUF 23,3,38,0,0,0,1,6
BUF,ATL,BUF,BUF,57,4,BUF 43,23,39,0,0,0,1,0
BUF,ATL,ATL,BUF,44,4,BUF 44,37,41,0,0,0,1,0
BUF,ATL,BUF,BUF,95,4,BUF 5,2,50,0,0,0,1,5
BUF,ATL,ATL,BUF,40,4,BUF 40,10,27,0,0,0,1,0
BUF,ATL,ATL,ATL,74,4,ATL 26,6,49,0,0,0,1,7
BUF,ATL,BUF,BUF,65,4,BUF 35,3,34,0,0,0,1,0
BUF,ATL,ATL,BUF,43,4,BUF 43,26,33,0,0,0,1,0
BUF,ATL,BUF,BUF,83,4,BUF 17,7,51,0,0,0,1,3
SF,STL,STL,STL,79,4,STL 21,6,51,0,0,0,1,5
SF,STL,STL,STL,75,4,STL 25,5,47,0,0,0,1,0
SF,STL,STL,STL,71,4,STL 29,13,43,0,0,0,1,0
SF,STL,SF,SF,76,4,SF 24,4,40,0,0,0,1,0
SF,STL,STL,STL,71,4,STL 29,9,54,0,0,0,1,0
SF,STL,STL,STL,79,4,STL 21,1,49,0,0,0,1,0
SF,STL,SF,SF,67,4,SF 33,3,53,0,0,0,1,10
SF,STL,SF,SF,58,4,SF 42,27,55,0,0,0,1,0
SF,STL,SF,SF,51,4,SF 49,0,43,0,0,0,1,0
SD,CIN,CIN,CIN,79,4,CIN 21,3,75,0,0,0,1,0
SD,CIN,SD,SD,86,4,SD 14,10,56,0,0,0,1,3
SD,CIN,CIN,CIN,87,4,CIN 13,-1,56,0,0,0,1,0
SD,CIN,SD,CIN,42,4,CIN 42,37,37,0,0,0,1,0
